1369387885.746651 66 1321 3965 48
1369387886.750649 3 841 3362 28
1369387887.754674 41 1558 5897 30
1369387888.758664 12 2280 6371 46
1369387889.762651 2 1693 7590 28
1369387890.766685 1 2383 8856 33
1369387891.770700 2 638 9295 11
1369387892.774648 2 3 6 0
1369387893.778646 1 120 750 45
1369387894.782646 10 1068 1704 100
1369387895.786649 3 522 2151 44
1369387896.790645 3 1355 3433 50
1369387897.794647 2 1398 4300 40
1369387898.798709 2 1231 5947 33
1369387899.802645 2 1571 6653 31
1369387900.806665 3 1517 7489 26
1369387901.810651 2 883 7758 16
1369387902.814645 2 3 21 1
1369387903.818670 2 34 352 25
1369387904.822658 3 502 1433 100
1369387905.826693 3 1216 2245 71
1369387906.830652 3 1471 3220 74
1369387907.834681 2 1279 3590 38
1369387908.838663 6 1712 5205 39
1369387909.842646 4 1028 5960 21
1369387910.846678 5 1779 7180 29
1369387911.850664 1 2896 8417 42
1369387912.854675 2 534 8378 7
1369387913.858669 1 4 52 3
1369387914.862669 1 19 178 29
1369387915.866656 4 579 1049 100
1369387916.870663 2 776 1977 88
1369387917.874679 4 1068 2734 79
1369387918.878656 1 824 2939 58
1369387919.882658 1 77 2271 33
1369387920.886649 3 332 854 94
1369387921.890658 2 737 1588 91
1369387922.894691 7 1152 2285 90
1369387923.898686 1 547 2660 43
1369387924.902636 1 362 2825 47
1369387925.906644 1 93 466 46
1369387926.910646 24 563 1177 100
1369387927.914659 2 705 1696 90
1369387928.918696 2 1105 2899 66
1369387929.922666 1 905 3662 47
1369387930.926662 1 487 2991 47
1369387931.930660 1 23 319 20
1369387932.934653 1 213 889 100
1369387933.938658 3 900 1734 100
1369387934.942673 2 1067 2672 76
1369387935.946651 2 763 3234 52
1369387936.950651 1 268 3231 38
1369387937.954650 1 19 97 36
1369387938.958664 3 149 562 100
1369387939.962702 4 798 1711 100
1369387940.966668 2 1282 2562 81
1369387941.970676 1 744 3362 46
1369387942.974665 1 282 3381 39
1369387943.978666 1 25 187 33
1369387944.982648 2 171 609 84
1369387945.986651 1 555 1258 100
1369387946.990663 3 1164 2197 95
1369387947.994651 1 998 2824 71
1369387948.998638 1 621 3564 46
1369387950.002641 1 35 348 28
1369387951.006643 2 182 720 87
1369387952.010654 3 560 1170 100
1369387953.014687 2 813 2149 92
1369387954.018659 1 924 2903 70
1369387955.022681 1 996 3255 53
1369387956.026649 1 105 1432 26
1369387957.030704 1 262 795 89
1369387958.034657 66 863 1711 100
1369387959.038655 1 1207 2761 76
1369387960.042654 1 963 3395 57
1369387961.046649 1 313 2221 36
1369387962.050639 1 28 184 39
1369387963.054649 1 100 611 80
1369387964.058648 4 721 1573 100
1369387965.062665 2 810 2313 79
1369387966.066648 1 860 3165 58
1369387967.070653 1 425 3319 49
1369387968.074658 1 88 485 45
1369387969.078689 2 363 1224 84
1369387970.082648 2 830 1825 89
1369387971.086654 1 1022 2741 76
1369387972.090643 1 494 2887 50
1369387973.094665 1 20 89 41
1369387974.098658 1 82 339 82
1369387975.102670 1 142 418 100
1369387976.106659 1 100 277 100
1369387977.110664 2 144 315 100
1369387978.114654 1 116 498 100
1369387979.118664 1 83 309 100
1369387980.122653 1 79 352 100
1369387981.126673 1 87 402 100
1369387982.130665 2 140 407 100
1369387983.134655 1 57 237 100
1369387984.138665 1 92 285 100
1369387985.142643 2 76 217 100
1369387986.146660 1 67 234 100
1369387987.150665 1 71 222 100
1369387988.154652 1 76 175 100
1369387989.158676 1 86 336 100
1369387990.162667 2 137 379 100
1369387991.166660 1 73 250 100
1369387992.170664 1 75 228 100
1369387993.174674 2 69 275 100
1369387994.178664 1 74 262 100
1369387995.182670 1 95 316 100
1369387996.186653 1 77 232 100
1369387997.190655 1 139 449 100
1369387998.194642 1 67 292 100
1369387999.198675 2 106 310 100
1369388000.202668 1 103 436 100
1369388001.206653 1 59 177 100
1369388002.210653 1 94 443 100
1369388003.214660 1 155 512 100
1369388004.218640 1 144 425 100
1369388005.222657 2 81 258 100
1369388006.226646 1 155 535 100
1369388007.230665 1 61 240 100
1369388008.234675 2 58 181 100
1369388009.238659 2 57 185 100
1369388010.242649 1 82 221 100
1369388011.246651 1 124 381 100
1369388012.250650 1 137 438 100
1369388013.254652 2 192 702 100
1369388014.258651 1 208 854 100
1369388015.262652 1 165 500 100
1369388016.266660 1 158 511 100
1369388017.270659 1 65 219 100
1369388018.274647 1 127 460 100
1369388019.278660 1 76 381 100
1369388020.282648 2 104 303 100
1369388021.286659 1 97 335 100
1369388022.290668 1 67 202 100
1369388023.294673 2 105 298 100
1369388024.298657 2 151 418 100
1369388025.302657 1 87 335 100
1369388026.306650 1 67 186 100
1369388027.310650 1 97 220 100
1369388028.314660 1 113 353 100
1369388029.318665 1 133 444 100
1369388030.322653 1 222 627 100
1369388031.326647 1 147 468 100
1369388032.330671 1 88 384 100
1369388033.334675 1 104 336 100
1369388034.338667 1 56 175 100
1369388035.342676 1 99 301 100
1369388036.346639 1 84 270 100
1369388037.350660 1 83 270 100
1369388038.354658 1 193 430 100
1369388039.358667 1 83 288 100
1369388040.362676 2 100 386 100
1369388041.366653 1 93 308 100
1369388042.370646 1 127 324 100
1369388043.374656 1 178 519 100
1369388044.378664 1 189 585 100
1369388045.382656 1 144 434 100
1369388046.386655 2 60 191 100
1369388047.390622 1 52 145 100
1369388048.394655 2 116 339 100
1369388049.398659 1 82 231 100
1369388050.402674 2 161 449 100
1369388051.406658 1 134 717 100
1369388052.410654 1 82 271 100
1369388053.414661 1 112 406 100
1369388054.418650 1 172 491 100
1369388055.422672 2 68 247 100
1369388056.426690 1 159 372 100
1369388057.430660 1 82 303 100
1369388058.434660 1 97 359 100
1369388059.438661 1 267 706 100
1369388060.442674 1 148 424 100
1369388061.446680 2 91 329 100
1369388062.450655 1 58 282 100
1369388063.454659 1 154 538 100
1369388064.458676 2 61 264 100
1369388065.462644 2 84 250 100
1369388066.466655 1 117 385 100
1369388067.470654 1 149 430 100
1369388068.474655 2 94 395 100
1369388069.478666 1 71 216 100
1369388070.482657 1 51 196 100
1369388071.486666 1 142 520 100
1369388072.490657 1 111 352 100
1369388073.494644 2 64 227 100
1369388074.498655 2 94 327 100
1369388075.502649 1 82 391 100
1369388076.506662 1 100 323 100
1369388077.510675 2 165 548 100
1369388078.514654 1 264 662 100
1369388079.518641 1 288 710 100
1369388080.522654 2 129 342 100
1369388081.526707 2 196 444 100
1369388082.530651 2 73 331 100
1369388083.534663 1 100 307 100
1369388084.538643 1 141 379 100
1369388085.542654 1 71 282 100
1369388086.546676 1 56 189 100
1369388087.550649 2 139 414 100
1369388088.554651 1 275 830 100
1369388089.558668 1 241 613 100
1369388090.562701 1 169 453 100
1369388091.566643 1 94 417 100
1369388092.570662 1 83 291 100
1369388093.574646 1 140 477 100
1369388094.578643 2 95 314 100
1369388095.582650 1 63 191 100
1369388096.586650 1 119 357 100
1369388097.590649 2 48 132 100
1369388098.594647 1 79 227 100
1369388099.598658 1 99 281 100
1369388100.602646 2 71 194 100
1369388101.606662 1 61 201 100
1369388102.610662 1 59 177 100
1369388103.614653 1 65 208 100
1369388104.618663 1 137 576 100
1369388105.622668 1 110 324 100
1369388106.626666 2 75 295 100
1369388107.630657 1 167 528 100
1369388108.634648 1 135 466 100
1369388109.638674 1 77 274 100
1369388110.642638 1 62 222 100
1369388111.646666 1 146 420 100
1369388112.650663 1 74 317 100
1369388113.654664 1 132 367 100
1369388114.658654 1 84 323 100
1369388115.662649 1 100 301 100
1369388116.666643 1 176 564 100
1369388117.670651 2 150 397 100
1369388118.674655 1 102 402 100
1369388119.678656 1 106 373 100
1369388120.682664 1 74 208 100
1369388121.686675 1 49 123 100
1369388122.690670 1 149 382 99
