% Generated using: ./prepareCsv.py -d exp_2013-07-26T03:31:14+0200 -o exp_2_05_05.csv
1,0.16,0.0968,0.6425
2,0.71,0.5,0.6565
3,1.679,0.619,0.5242
4,2.324,0.5,0.3772
5,2.587,0.4516,0.2616
6,2.168,0.4103,0.1814
7,0.561,0.3939,0.1258
8,0.382,0.1,0.0872
9,0.179,0.1034,0.0605
10,0.083,0.0312,0.0438
11,0.093,0.0263,0.0371
12,0.022,0.0,0.0402
13,0.062,0.0256,0.0495
14,0.255,0.1842,0.0568
15,0.136,0.05,0.0652
16,0.202,0.1724,0.0749
17,0.157,0.1143,0.086
18,0.096,0.1111,0.0987
19,0.212,0.1154,0.1174
20,0.217,0.0667,0.1388
21,0.183,0.1429,0.1642
22,0.17,0.1667,0.1942
23,0.229,0.1591,0.2297
24,0.32,0.1429,0.2544
25,0.207,0.1071,0.2816
26,0.18,0.1714,0.3118
27,0.33,0.25,0.3449
28,0.481,0.4,0.3636
29,0.267,0.4,0.3834
30,0.654,0.2667,0.4042
31,0.66,0.303,0.4147
32,0.508,0.48,0.4255
33,0.277,0.25,0.4366
34,0.721,0.4,0.448
35,0.953,0.5217,0.4491
36,0.949,0.56,0.4503
37,0.705,0.4103,0.4514
38,0.717,0.28,0.4526
39,1.556,0.4483,0.4443
40,2.002,0.3889,0.3333
41,2.42,0.2917,0.2356
42,2.578,0.4318,0.1635
43,1.938,0.1818,0.1135
44,0.176,0.0909,0.0788
45,0.196,0.122,0.0547
46,0.327,0.1333,0.0379
47,0.183,0.0714,0.0264
48,0.037,0.0,0.0291
49,0.042,0.0,0.0321
50,0.087,0.0606,0.0355
51,0.139,0.0303,0.0435
52,0.122,0.0606,0.0572
53,0.128,0.0357,0.0753
54,0.274,0.1081,0.0989
55,0.155,0.087,0.1122
56,0.188,0.1622,0.1273
57,0.217,0.1333,0.1443
58,0.103,0.0625,0.1637
59,0.262,0.1951,0.1856
60,0.193,0.1786,0.2121
61,0.475,0.2647,0.2424
62,0.243,0.1515,0.2559
63,0.164,0.129,0.2701
64,0.328,0.25,0.2851
65,0.407,0.2727,0.301
66,0.348,0.1944,0.3178
67,0.268,0.25,0.3413
68,0.425,0.3333,0.3665
69,0.416,0.4762,0.3915
70,0.207,0.3103,0.4182
71,0.789,0.4138,0.4467
72,1.235,0.5455,0.4485
73,1.401,0.44,0.3846
74,1.46,0.45,0.3241
75,0.618,0.4,0.2732
76,0.304,0.2333,0.2303
77,0.348,0.1944,0.1941
78,0.248,0.1081,0.1636
79,0.24,0.1935,0.1543
80,0.258,0.1765,0.1615
81,0.222,0.1212,0.1768
82,0.238,0.1739,0.2025
83,0.679,0.3056,0.2073
84,0.421,0.25,0.2122
85,0.25,0.1591,0.2173
86,0.423,0.2105,0.2225
87,0.186,0.15,0.2278
88,0.162,0.1622,0.2434
89,0.216,0.1818,0.2602
90,0.43,0.2759,0.2781
91,0.979,0.3333,0.2876
92,1.111,0.5,0.2735
93,0.202,0.2593,0.2601
94,0.216,0.2812,0.2473
95,0.273,0.2439,0.2351
96,0.49,0.2558,0.2236
97,0.227,0.2424,0.2206
98,0.581,0.2703,0.2321
99,0.551,0.2,0.2406
100,0.439,0.3077,0.2494
101,0.227,0.2308,0.2585
102,0.202,0.2727,0.2679
103,0.264,0.2,0.2777
104,0.383,0.3421,0.2957
105,0.477,0.3793,0.3124
106,0.229,0.3548,0.3297
108,0.212,0.3143,0.3674
109,0.204,0.2121,0.3877
110,0.266,0.4848,0.4093
111,0.283,0.5172,0.4283
112,0.956,0.5312,0.4293
113,0.295,0.5714,0.4304
114,0.263,0.4444,0.4314
115,0.402,0.2727,0.4324
116,0.826,0.375,0.4335
117,0.763,0.381,0.4381
118,0.288,0.2222,0.4428
119,0.511,0.3846,0.4476
120,0.639,0.5417,0.4524
121,0.795,0.561,0.4583
122,0.369,0.4839,0.4643
123,0.668,0.5294,0.4703
124,0.743,0.4828,0.4741
125,1.401,0.5217,0.3997
126,1.459,0.425,0.337
127,0.79,0.3448,0.2841
128,1.512,0.3171,0.2325
129,2.112,0.4545,0.1714
130,1.515,0.3824,0.1263
131,0.865,0.2292,0.0931
132,0.044,0.0227,0.0686
133,0.158,0.0714,0.0505
134,0.099,0.0513,0.0426
135,0.194,0.1,0.0434
136,0.204,0.04,0.052
137,0.165,0.0606,0.0623
138,0.188,0.0333,0.0747
139,0.16,0.0968,0.0895
140,0.027,0.0,0.1092
141,0.148,0.0571,0.1332
142,0.139,0.069,0.1688
143,0.128,0.0625,0.2138
144,0.233,0.2188,0.2495
145,0.221,0.1351,0.2764
146,0.353,0.3793,0.302
147,0.237,0.52,0.3299
148,0.168,0.25,0.3604
149,0.225,0.3235,0.3937
150,0.227,0.4643,0.4301
