% Generated using: ./prepareCsv.py -d exp_2013-07-25T21:32:51+0200 -o exp_1_03_05.csv
1,0.236,0.24,0.6155
2,1.061,0.25,0.7576
3,0.632,0.0,0.7283
4,1.629,0.1429,0.5546
5,2.432,0.2857,0.3402
6,3.482,0.1875,0.1738
7,3.465,0.2,0.088
8,5.891,0.2308,0.0372
9,1.007,0.0,0.0157
10,8.076,0.1,0.0061
11,10.002,0.0,0.0024
12,10.002,0.0,0.0009
13,10.002,0.2083,0.0003
14,10.002,0.1034,0.0001
15,10.002,0.1515,0.0
16,9.091,0.02,0.0
17,0.009,0.0,0.0
18,0.011,0.0,0.0
19,0.008,0.0,0.0
20,0.009,0.0,0.0
21,0.042,0.0,0.0
22,0.021,0.0,0.0
23,0.011,0.0,0.0
24,0.01,0.0,0.0
25,0.011,0.0,0.0001
26,0.021,0.0,0.0003
27,0.013,0.0,0.0015
28,0.018,0.0,0.007
29,0.012,0.0,0.0333
30,0.027,0.0417,0.1589
31,0.854,0.075,0.1646
32,0.966,0.2683,0.165
33,0.344,0.1667,0.1655
34,0.296,0.1613,0.1659
35,0.55,0.1351,0.1663
36,0.741,0.2326,0.1668
38,0.201,0.0938,0.1752
39,0.525,0.2059,0.1797
40,0.221,0.1562,0.1842
41,0.244,0.15,0.196
42,0.218,0.1765,0.2086
43,0.387,0.1786,0.232
44,0.322,0.2,0.2406
45,0.657,0.1304,0.1678
46,1.765,0.1944,0.0938
47,2.779,0.1923,0.0457
48,3.749,0.1481,0.021
49,4.513,0.175,0.0096
50,4.173,0.129,0.0044
51,3.519,0.2353,0.002
52,0.039,0.0,0.0009
53,0.043,0.0,0.0004
54,0.03,0.0,0.0002
55,0.035,0.0,0.0005
56,0.03,0.0,0.0013
57,0.041,0.0,0.0035
58,0.052,0.0,0.006
59,0.091,0.0278,0.0104
60,0.031,0.0,0.0178
61,0.052,0.0,0.0306
62,0.034,0.0,0.0526
63,0.286,0.0625,0.0619
64,0.29,0.1429,0.0728
65,0.199,0.0606,0.0841
66,0.313,0.0769,0.0972
67,0.152,0.1,0.1124
68,0.155,0.0769,0.1276
69,0.344,0.125,0.1448
