% Generated using: ./prepareCsv.py -d exp_2013-07-25T17:33:57+0200 -o exp_7_01_05.csv
1,0.254,0.5,0.6343
2,0.231,0.5588,0.8048
3,0.291,0.7778,0.9841
4,0.37,1.0,1.0
5,0.442,1.0,1.0
6,0.858,1.0,1.0
7,1.143,1.0,1.0
8,1.413,0.8947,0.7379
9,0.617,0.8065,0.5444
10,0.289,0.4688,0.4017
11,0.271,0.4828,0.2964
12,0.234,0.4231,0.2187
13,0.243,0.2927,0.2311
14,0.21,0.2963,0.2828
15,0.23,0.2308,0.3521
16,0.185,0.3103,0.4384
17,0.269,0.3714,0.5536
18,0.294,0.7826,0.6906
19,0.422,0.8387,0.7764
20,0.68,0.85,0.8096
21,0.497,0.8276,0.8442
22,0.674,0.871,0.8802
23,0.829,0.8485,0.9178
24,0.914,1.0,0.9259
25,1.111,0.963,0.9286
26,1.634,0.8333,0.6051
27,1.308,0.6279,0.3943
28,0.416,0.3778,0.2569
29,0.239,0.2381,0.1674
30,0.231,0.1389,0.1091
31,0.065,0.0323,0.077
32,0.149,0.0625,0.0687
33,0.171,0.0625,0.0886
34,0.145,0.0455,0.1155
35,0.138,0.1111,0.1507
36,0.199,0.15,0.2156
37,0.191,0.2368,0.2949
38,0.384,0.4,0.3379
39,0.24,0.2424,0.3873
40,0.228,0.4359,0.4438
41,0.247,0.5,0.5085
42,0.337,0.5143,0.5828
43,0.412,0.7586,0.6584
44,0.23,0.76,0.7438
45,0.264,0.7895,0.8402
46,0.538,0.9167,0.9492
47,0.812,0.96,0.9693
48,0.719,1.0,0.9898
49,1.321,1.0,0.9967
50,1.873,1.0,0.579
51,1.96,0.5918,0.324
52,0.219,0.2973,0.1814
53,0.213,0.1875,0.1015
54,0.151,0.1351,0.0568
55,0.148,0.0278,0.0318
56,0.048,0.0345,0.0232
57,0.021,0.0,0.0308
58,0.14,0.0455,0.0412
59,0.192,0.0588,0.0625
60,0.17,0.129,0.0866
61,0.07,0.0303,0.1199
62,0.147,0.0606,0.166
63,0.205,0.2188,0.2248
64,0.24,0.2051,0.2896
65,0.203,0.3704,0.3731
66,0.157,0.2759,0.4806
67,0.336,0.4359,0.6181
68,0.24,0.6471,0.7291
69,0.418,0.8065,0.8547
70,0.572,0.8333,0.9625
71,0.721,0.9032,0.9966
72,0.324,1.0,1.0
73,0.437,1.0,1.0
74,0.541,1.0,1.0
75,1.166,1.0,1.0
76,1.163,0.9,0.873
77,0.881,0.7273,0.7621
78,0.808,0.8378,0.6653
79,0.379,0.6061,0.5808
80,0.471,0.6286,0.507
81,0.348,0.5862,0.5135
82,0.306,0.5152,0.5202
83,0.207,0.4118,0.5315
84,0.396,0.6552,0.5855
85,0.659,0.6316,0.6314
86,0.541,0.7879,0.6611
87,0.246,0.6,0.6921
88,0.59,0.8696,0.7246
89,0.36,0.6897,0.7587
90,0.795,0.75,0.7943
91,0.844,0.7941,0.8078
92,0.501,0.8824,0.8216
93,0.51,0.8571,0.8357
94,0.91,0.875,0.8499
95,1.057,0.7209,0.8099
96,0.463,0.8,0.7717
97,0.362,0.8,0.7353
98,0.269,0.6452,0.7006
99,0.457,0.7188,0.6676
100,0.232,0.625,0.678
101,0.332,0.7419,0.7495
102,0.305,0.8929,0.8305
103,0.439,0.9,0.9202
104,0.48,0.9722,1.0
105,0.232,1.0,1.0
106,0.321,1.0,1.0
107,0.624,1.0,1.0
108,0.583,1.0,1.0
109,0.506,1.0,1.0
110,0.507,1.0,1.0
111,0.489,1.0,1.0
112,0.383,1.0,1.0
113,0.488,1.0,1.0
114,0.693,1.0,1.0
115,0.278,1.0,1.0
116,0.251,1.0,1.0
117,0.586,1.0,1.0
118,0.718,1.0,1.0
119,1.219,1.0,1.0
120,1.138,0.8723,0.8414
121,0.422,0.76,0.7079
122,0.361,0.6923,0.5957
123,0.282,0.6053,0.5012
124,0.187,0.4583,0.4217
125,0.215,0.4,0.4226
126,0.3,0.5185,0.4752
127,0.229,0.4815,0.5743
128,0.24,0.7308,0.6967
129,0.383,0.8529,0.8453
130,0.246,1.0,0.9691
131,0.642,0.9412,1.0
132,0.695,1.0,1.0
133,0.397,1.0,1.0
134,0.941,1.0,1.0
135,1.263,0.9524,0.8791
136,0.293,0.8,0.7156
137,0.244,0.6667,0.5825
138,0.265,0.5745,0.4742
139,0.272,0.5517,0.386
141,0.219,0.3571,0.3912
142,0.221,0.3333,0.487
143,0.227,0.3462,0.6063
144,0.287,0.6452,0.7438
145,0.242,0.85,0.9124
146,0.294,0.9643,1.0
147,0.351,0.963,1.0
148,0.437,1.0,1.0
149,0.288,1.0,1.0
150,0.42,1.0,1.0
151,0.644,1.0,1.0
152,0.398,1.0,1.0
153,0.455,1.0,1.0
154,1.142,1.0,0.8238
155,1.246,0.8837,0.6786
156,0.349,0.6857,0.559
157,0.258,0.5,0.4605
158,0.229,0.5333,0.3793
159,0.249,0.3143,0.3606
160,0.251,0.5385,0.4391
161,0.221,0.3409,0.554
162,0.26,0.75,0.6541
