% Generated using: ./prepareCsv.py -d exp_2013-07-26T01:48:50+0200 -o exp_6_04_05.csv
1,0.392,0.85,1.0
2,1.018,1.0,1.0
4,2.531,0.5,0.9837
6,3.974,1.0,0.6547
7,4.857,0.1429,0.3634
8,4.208,0.0,0.1989
9,7.219,0.2308,0.1002
11,10.002,0.0417,0.0489
12,10.002,0.04,0.0233
13,10.001,0.027,0.0108
14,10.001,0.0,0.0048
16,10.002,0.0556,0.001
17,10.002,0.0,0.0004
18,10.001,0.0,0.0002
19,2.035,0.0,0.0001
20,10.002,0.0,0.0
22,1.99,0.0,0.0
23,10.001,0.0,0.0
24,10.002,0.0,0.0
25,1.529,0.0,0.0
26,0.404,0.0,0.0
27,1.751,0.0,0.0
28,0.451,0.0,0.0
29,0.633,0.0,0.0
30,1.959,0.0,0.0
31,0.469,0.0,0.0
32,1.523,0.0,0.0
33,1.808,0.0,0.0
34,2.957,0.0,0.0
35,0.26,0.0,0.0
36,0.079,0.0,0.0
37,0.017,0.0,0.0
38,0.009,0.0,0.0
39,0.011,0.0,0.0
40,0.014,0.0,0.0
41,0.015,0.0,0.0
42,0.01,0.0,0.0
43,0.055,0.0,0.0
44,0.017,0.0,0.0
45,0.038,0.0,0.0
46,0.017,0.0,0.0
47,0.02,0.0,0.0
48,0.037,0.0,0.0
49,0.052,0.0,0.0
50,0.098,0.0,0.0
51,0.042,0.0,0.0
52,0.044,0.0,0.0
53,0.04,0.0,0.0
54,0.049,0.0,0.0
55,0.055,0.0,0.0
56,0.035,0.0,0.0
57,0.027,0.0,0.0
58,0.032,0.0,0.0
59,0.047,0.0,0.0
60,0.038,0.0,0.0
61,0.045,0.0,0.0001
62,0.033,0.0,0.0002
63,0.025,0.0,0.0004
64,0.034,0.0,0.001
65,0.137,0.0,0.0013
66,0.163,0.0,0.0016
67,0.031,0.0,0.0022
68,0.077,0.0,0.0028
69,0.075,0.0,0.0037
70,0.042,0.0,0.0065
71,0.061,0.0,0.0114
72,0.031,0.0,0.02
73,0.053,0.0,0.0211
74,0.522,0.0357,0.0222
75,0.095,0.0,0.0235
76,0.447,0.0312,0.0248
77,0.203,0.0294,0.0261
78,0.064,0.0,0.0281
79,0.189,0.0,0.0283
80,1.267,0.1064,0.0251
81,0.028,0.0,0.0222
83,0.13,0.0286,0.0196
84,0.859,0.0638,0.0174
85,0.751,0.0357,0.0154
86,0.1,0.0263,0.0155
87,0.279,0.0278,0.0157
88,0.028,0.0,0.0158
89,0.033,0.0,0.0162
90,0.06,0.0323,0.0201
91,0.058,0.0,0.0249
92,0.436,0.069,0.0269
93,0.066,0.0,0.029
94,0.739,0.0238,0.0313
95,1.204,0.0588,0.0318
96,0.663,0.0938,0.0286
97,0.339,0.0312,0.0257
98,0.247,0.05,0.0231
99,0.323,0.0345,0.0208
100,0.374,0.0476,0.0187
101,0.054,0.0,0.0206
102,0.05,0.0,0.0227
103,0.123,0.0,0.025
104,0.115,0.0588,0.0276
105,0.053,0.0222,0.0397
106,0.104,0.0286,0.0573
107,0.15,0.1111,0.079
108,0.177,0.1111,0.1015
109,0.089,0.0357,0.1303
110,0.185,0.0811,0.1652
111,0.274,0.1892,0.192
112,0.199,0.1765,0.2231
113,0.169,0.0345,0.2592
114,0.215,0.3429,0.3012
115,0.286,0.4231,0.3469
116,0.189,0.2414,0.3997
117,0.337,0.525,0.4475
118,0.257,0.5,0.5009
119,0.304,0.4722,0.5608
120,0.252,0.5172,0.6279
121,0.2,0.6471,0.703
122,0.412,0.8,0.8007
123,0.51,0.8333,0.8703
124,0.549,0.8684,0.9138
125,0.428,1.0,0.9594
126,0.562,0.9167,1.0
127,0.328,1.0,1.0
128,0.547,1.0,1.0
129,0.797,1.0,1.0
130,0.946,1.0,1.0
131,0.512,1.0,1.0
132,0.327,1.0,1.0
133,0.416,1.0,1.0
134,0.546,1.0,1.0
135,0.515,1.0,1.0
136,0.585,1.0,1.0
137,0.897,1.0,1.0
138,0.54,1.0,1.0
139,0.45,1.0,1.0
140,0.383,1.0,1.0
141,0.735,1.0,1.0
142,0.549,1.0,1.0
143,0.331,1.0,1.0
144,0.358,1.0,1.0
145,0.427,1.0,1.0
146,0.587,1.0,1.0
147,1.168,1.0,0.9711
148,0.648,0.9118,0.8881
149,0.323,0.8929,0.8122
150,0.375,0.7561,0.7428
151,0.287,0.8889,0.6794
152,0.25,0.6667,0.6213
153,0.274,0.7333,0.6843
154,0.282,0.8519,0.7537
155,0.351,0.9143,0.8382
156,0.275,0.8462,0.9323
157,0.262,0.9524,1.0
158,0.342,1.0,1.0
159,0.289,1.0,1.0
160,0.378,1.0,1.0
161,0.232,1.0,1.0
162,0.628,1.0,1.0
163,1.052,1.0,1.0
164,0.579,1.0,0.9716
165,0.431,1.0,0.9441
166,0.271,0.8462,0.9173
167,0.336,0.9688,0.8913
168,0.611,0.9167,0.866
169,0.312,0.6875,0.8994
170,0.696,0.9487,0.9341
171,0.477,0.9722,0.9589
172,0.297,0.9545,0.9843
173,0.527,1.0,1.0
174,0.538,1.0,1.0
175,0.334,1.0,1.0
176,0.761,1.0,1.0
177,0.762,1.0,1.0
178,0.466,1.0,1.0
179,0.978,1.0,1.0
180,0.952,1.0,1.0
181,0.438,1.0,1.0
182,0.826,1.0,1.0
183,1.396,0.875,0.8307
184,0.817,0.9062,0.69
185,0.778,0.7568,0.5732
186,0.301,0.4828,0.4762
187,0.225,0.5,0.3955
188,0.239,0.4737,0.3388
189,0.184,0.4545,0.3447
190,0.219,0.25,0.3607
191,0.252,0.5429,0.4276
192,0.277,0.3514,0.5048
193,0.317,0.4524,0.5853
194,0.334,0.6129,0.656
195,0.255,0.6774,0.7353
196,0.252,0.7632,0.8241
197,0.27,0.88,0.9237
198,0.322,0.9286,1.0
199,0.37,1.0,1.0
200,0.342,1.0,1.0
201,0.306,1.0,1.0
202,0.38,1.0,1.0
203,0.48,1.0,1.0
204,1.609,1.0,1.0
206,2.852,0.5,0.5985
207,2.177,0.0,0.3835
208,4.125,0.0909,0.1941
209,5.674,0.0385,0.0983
210,6.452,0.0455,0.0482
211,8.366,0.15,0.0227
212,7.949,0.125,0.0107
214,10.301,0.0,0.005
215,10.002,0.0,0.0023
216,10.384,0.0,0.001
217,10.227,0.0,0.0005
218,10.002,0.0,0.0002
219,3.498,0.0,0.0001
220,4.098,0.0,0.0
221,10.001,0.0,0.0
222,0.567,0.0,0.0
223,1.988,0.0,0.0
224,2.37,0.0,0.0
225,0.429,0.0,0.0
226,0.752,0.0,0.0
227,1.709,0.0,0.0
228,0.336,0.0,0.0
229,0.181,0.0,0.0
230,0.133,0.0,0.0
231,0.131,0.0,0.0
232,0.018,0.0,0.0
233,0.01,0.0,0.0
234,0.014,0.0,0.0
235,0.015,0.0,0.0
236,0.008,0.0,0.0
237,0.02,0.0,0.0
238,0.018,0.0,0.0
239,0.045,0.0,0.0
240,0.009,0.0,0.0
241,0.029,0.0,0.0
242,0.011,0.0,0.0
243,0.009,0.0,0.0
244,0.013,0.0,0.0
245,0.014,0.0,0.0
246,0.012,0.0,0.0
247,0.055,0.0,0.0001
248,0.018,0.0,0.0003
249,0.017,0.0,0.0006
250,0.02,0.0,0.0013
251,0.041,0.0,0.0027
252,0.037,0.0,0.0055
253,0.029,0.0,0.0138
254,0.123,0.0,0.0198
255,0.249,0.037,0.0285
257,0.025,0.0,0.0399
258,0.058,0.0,0.0472
259,0.026,0.0357,0.0558
260,0.482,0.0488,0.0595
261,0.547,0.0303,0.0625
262,0.546,0.0645,0.0656
263,0.571,0.0476,0.0686
264,0.036,0.0,0.0718
265,0.287,0.0323,0.0751
266,0.377,0.0323,0.0785
267,0.806,0.0333,0.0797
268,1.478,0.0345,0.0643
269,2.726,0.0909,0.0399
270,2.114,0.0741,0.0247
271,0.845,0.069,0.0146
272,3.201,0.05,0.0086
273,1.313,0.0476,0.0051
274,1.816,0.0303,0.003
275,2.716,0.027,0.0018
276,0.05,0.0,0.0011
277,0.029,0.0,0.0007
278,0.053,0.0,0.0004
279,0.068,0.0,0.0008
280,0.034,0.0,0.0013
281,0.084,0.0,0.0022
282,0.045,0.0,0.0037
283,0.081,0.0,0.0061
284,0.058,0.0,0.0102
285,0.046,0.0,0.0174
286,0.043,0.0,0.0296
