% Generated using: ./prepareCsv.py -d exp_2013-07-25T19:16:20+0200 -o exp_3_02_05.csv
1,0.177,0.2414,0.6909
2,0.256,0.75,0.8585
3,0.391,0.8333,1.0
4,0.958,1.0,1.0
5,0.932,1.0,1.0
6,1.333,0.9333,0.8009
7,1.448,0.8276,0.6033
8,0.91,0.6512,0.4545
9,0.282,0.4242,0.3424
10,0.231,0.4054,0.2579
11,0.206,0.1667,0.1943
12,0.222,0.32,0.1958
14,0.223,0.1667,0.2815
15,0.206,0.2703,0.3611
16,0.212,0.3256,0.4634
17,0.202,0.2308,0.5034
18,0.483,0.697,0.5468
19,0.232,0.4138,0.594
20,0.283,0.5152,0.6453
21,0.223,0.5625,0.701
22,0.317,0.7333,0.7405
23,0.645,0.7568,0.7735
24,0.378,0.5882,0.8079
25,0.37,0.7812,0.8438
26,0.493,0.8,0.8813
27,0.574,0.7143,0.9205
28,0.785,0.9048,0.9311
29,0.877,0.963,0.9418
30,0.648,1.0,0.9527
31,0.341,0.9355,0.9637
32,0.808,0.9355,0.9748
33,0.308,1.0,0.9904
34,0.813,1.0,1.0
35,0.812,1.0,1.0
36,0.574,1.0,1.0
37,0.855,1.0,1.0
38,0.93,1.0,1.0
39,0.49,1.0,1.0
40,0.569,1.0,1.0
41,0.392,1.0,1.0
42,0.572,1.0,0.8995
43,1.146,1.0,0.8091
44,1.448,0.92,0.5228
45,2.045,0.7778,0.3094
46,1.553,0.6512,0.1831
47,0.201,0.3462,0.1083
48,0.179,0.1875,0.0641
49,0.181,0.1667,0.0379
50,0.009,0.0,0.0471
51,0.101,0.025,0.0629
52,0.195,0.0303,0.0805
53,0.224,0.05,0.1031
54,0.089,0.0476,0.1321
55,0.091,0.1,0.1692
56,0.094,0.0789,0.2167
57,0.187,0.1538,0.2939
58,0.294,0.2558,0.3512
59,0.16,0.2258,0.4197
60,0.24,0.3846,0.5015
61,0.224,0.3684,0.5756
62,0.354,0.5429,0.6606
63,0.306,0.6129,0.7582
64,0.345,0.625,0.8405
65,0.427,0.6667,0.8534
66,1.026,0.8214,0.6722
67,1.363,0.8235,0.5295
68,1.115,0.7297,0.4171
69,0.42,0.5294,0.3285
70,0.208,0.3243,0.2588
71,0.258,0.3548,0.2378
72,0.218,0.3939,0.2396
73,0.25,0.2857,0.2959
74,0.167,0.1707,0.3654
75,0.223,0.3871,0.4543
76,0.178,0.2143,0.565
77,0.222,0.44,0.6815
78,0.282,0.6774,0.8222
79,0.247,0.6667,0.8853
80,0.512,0.8438,0.9532
81,0.316,0.8214,0.9621
82,0.93,0.9032,0.968
83,0.888,0.9565,0.8541
84,1.348,0.9355,0.6786
85,1.343,0.75,0.5392
86,1.233,0.8056,0.4284
87,0.197,0.3684,0.3404
88,0.219,0.3462,0.2704
89,0.157,0.2581,0.2154
90,0.169,0.2,0.2776
91,0.186,0.2414,0.3578
92,0.181,0.2571,0.4652
93,0.213,0.44,0.6049
94,0.341,0.6429,0.699
95,0.24,0.5652,0.8073
96,0.344,0.8214,0.8646
97,0.645,0.9231,0.9031
98,0.471,0.9091,0.9375
99,0.68,0.878,0.9732
100,0.31,0.9444,1.0
101,0.452,0.963,1.0
102,0.298,1.0,1.0
103,0.634,1.0,1.0
104,0.553,1.0,1.0
105,0.7,1.0,1.0
106,0.292,1.0,1.0
107,0.649,1.0,1.0
108,1.105,1.0,0.8595
109,2.006,0.9565,0.5049
110,2.574,0.76,0.2554
111,2.623,0.6429,0.1256
112,2.744,0.4667,0.0618
113,0.168,0.0588,0.0304
114,0.19,0.087,0.0149
115,0.008,0.0,0.0073
116,0.008,0.0,0.0099
117,0.009,0.0,0.0133
118,0.009,0.0,0.1773
119,0.113,0.0526,0.2483
120,0.169,0.1875,0.3318
121,0.194,0.2727,0.4434
122,0.283,0.3636,0.5351
123,0.279,0.325,0.6458
124,0.268,0.6667,0.7375
125,0.439,0.7222,0.7975
126,0.499,0.9032,0.8624
127,0.296,0.8571,0.9325
128,0.71,0.9091,0.9542
129,1.187,1.0,0.659
130,1.633,0.8214,0.4014
131,1.958,0.7674,0.2445
132,0.275,0.25,0.1489
133,0.176,0.129,0.0907
134,0.227,0.0741,0.0553
135,0.187,0.0625,0.0358
136,0.028,0.0,0.0458
137,0.134,0.0588,0.0585
138,0.008,0.0,0.0792
139,0.123,0.0968,0.118
140,0.172,0.1458,0.1644
141,0.153,0.1852,0.229
142,0.239,0.2069,0.2882
143,0.199,0.25,0.3627
144,0.177,0.2759,0.4565
145,0.239,0.439,0.5737
146,0.205,0.4375,0.7211
147,0.4,0.6071,0.8086
148,0.371,0.7941,0.9067
149,0.292,0.8621,1.0
150,0.276,0.9048,1.0
151,0.756,1.0,1.0
152,0.873,1.0,1.0
153,1.231,1.0,0.738
154,1.538,0.8788,0.532
155,0.862,0.7059,0.3835
156,0.264,0.3636,0.2764
157,0.262,0.3243,0.1993
158,0.243,0.3333,0.1436
159,0.175,0.1667,0.1532
160,0.184,0.1471,0.1878
161,0.176,0.1786,0.2307
162,0.159,0.1667,0.289
163,0.183,0.275,0.3929
164,0.192,0.4783,0.5268
165,0.316,0.5714,0.619
166,0.269,0.5882,0.7274
167,0.254,0.5789,0.8547
168,0.235,0.8077,1.0
169,0.608,0.92,1.0
170,1.209,1.0,0.8631
171,1.378,0.9565,0.5805
172,1.946,0.7619,0.355
173,0.287,0.4412,0.2171
174,0.24,0.3158,0.1327
175,0.196,0.1379,0.0812
176,0.126,0.075,0.0496
177,0.025,0.0,0.0596
178,0.16,0.05,0.0796
179,0.177,0.0789,0.108
180,0.179,0.0333,0.1482
181,0.168,0.0588,0.2035
182,0.182,0.1395,0.2779
183,0.163,0.2083,0.3797
184,0.267,0.3235,0.4642
185,0.306,0.5278,0.5495
186,0.238,0.4857,0.6095
187,0.438,0.7,0.6729
188,0.277,0.6389,0.743
189,0.328,0.7714,0.8203
190,0.41,0.7742,0.9057
191,0.757,0.8696,0.9296
192,1.445,0.92,0.7012
